week_ending,ZIP,caseRate
01/16/2021,10018,245.96
01/23/2021,10018,296.85
01/30/2021,10018,305.33
02/06/2021,10018,288.37
02/13/2021,10018,127.22
02/20/2021,10018,84.81
02/27/2021,10018,161.15
03/06/2021,10018,144.18
03/13/2021,10018,169.63
03/20/2021,10018,178.11
03/27/2021,10018,279.89
04/03/2021,10018,262.92
04/10/2021,10018,203.55
04/17/2021,10018,186.59
04/24/2021,10018,101.78
05/01/2021,10018,161.15
05/08/2021,10018,33.93
05/15/2021,10018,33.93
05/22/2021,10018,42.41
05/29/2021,10018,25.44
06/05/2021,10018,59.37
06/12/2021,10018,59.37
06/19/2021,10018,25.44
06/26/2021,10018,25.44
07/03/2021,10018,50.89
07/10/2021,10018,59.37
07/17/2021,10018,169.63
07/24/2021,10018,178.11
07/31/2021,10018,220.52
08/07/2021,10018,237.48
08/14/2021,10018,237.48
08/21/2021,10018,330.77
08/28/2021,10018,262.92
09/04/2021,10018,161.15
09/11/2021,10018,254.44
09/18/2021,10018,195.07
09/25/2021,10018,135.7
10/02/2021,10018,152.66
10/09/2021,10018,93.3
10/16/2021,10018,84.81
10/23/2021,10018,50.89
10/30/2021,10018,8.48
08/08/2020,10019,27.57
08/15/2020,10019,11.49
08/22/2020,10019,9.19
08/29/2020,10019,18.38
09/05/2020,10019,11.49
09/12/2020,10019,27.57
09/19/2020,10019,43.66
09/26/2020,10019,43.66
10/03/2020,10019,25.27
10/10/2020,10019,25.27
10/17/2020,10019,43.66
10/24/2020,10019,45.95
10/31/2020,10019,55.14
11/07/2020,10019,98.8
11/14/2020,10019,209.09
11/21/2020,10019,98.8
11/28/2020,10019,158.54
12/05/2020,10019,232.06
12/12/2020,10019,195.3
12/19/2020,10019,222.87
12/26/2020,10019,190.71
01/02/2021,10019,215.98
01/09/2021,10019,337.76
01/16/2021,10019,289.51
01/23/2021,10019,312.48
01/30/2021,10019,321.67
02/06/2021,10019,197.6
02/13/2021,10019,238.96
02/20/2021,10019,181.52
02/27/2021,10019,284.91
03/06/2021,10019,202.19
03/13/2021,10019,195.3
03/20/2021,10019,229.77
03/27/2021,10019,241.26
04/03/2021,10019,275.72
04/10/2021,10019,206.79
04/17/2021,10019,160.84
04/24/2021,10019,101.1
05/01/2021,10019,55.14
05/08/2021,10019,50.55
05/15/2021,10019,32.17
05/22/2021,10019,36.76
05/29/2021,10019,16.08
06/05/2021,10019,22.98
06/12/2021,10019,36.76
06/19/2021,10019,43.66
06/26/2021,10019,34.47
07/03/2021,10019,55.14
07/10/2021,10019,91.91
07/17/2021,10019,147.05
07/24/2021,10019,188.41
07/31/2021,10019,179.22
08/07/2021,10019,215.98
08/14/2021,10019,218.28
08/21/2021,10019,211.39
08/28/2021,10019,220.58
09/04/2021,10019,163.13
09/11/2021,10019,195.3
09/18/2021,10019,218.28
09/25/2021,10019,218.28
10/02/2021,10019,128.67
10/09/2021,10019,128.67
10/16/2021,10019,176.92
10/23/2021,10019,94.2
10/30/2021,10019,0.0
08/08/2020,10021,6.54
08/15/2020,10021,8.72
08/22/2020,10021,6.54
08/29/2020,10021,15.26
09/05/2020,10021,19.62
09/12/2020,10021,30.52
09/19/2020,10021,50.14
09/26/2020,10021,21.8
10/03/2020,10021,17.44
10/10/2020,10021,23.98
10/17/2020,10021,15.26
10/24/2020,10021,69.75
10/31/2020,10021,54.5
11/07/2020,10021,69.75
11/14/2020,10021,113.35
11/21/2020,10021,102.45
11/28/2020,10021,178.74
12/05/2020,10021,198.36
12/12/2020,10021,191.82
12/19/2020,10021,196.18
12/26/2020,10021,161.31
01/02/2021,10021,213.62
01/09/2021,10021,283.38
01/16/2021,10021,207.08
01/23/2021,10021,252.86
01/30/2021,10021,220.16
02/06/2021,10021,161.31
02/13/2021,10021,156.95
02/20/2021,10021,156.95
02/27/2021,10021,189.64
03/06/2021,10021,170.03
03/13/2021,10021,191.82
03/20/2021,10021,143.87
03/27/2021,10021,163.49
04/03/2021,10021,141.69
04/10/2021,10021,137.33
04/17/2021,10021,89.37
04/24/2021,10021,32.7
05/01/2021,10021,34.88
05/08/2021,10021,21.8
05/15/2021,10021,21.8
05/22/2021,10021,17.44
05/29/2021,10021,19.62
06/05/2021,10021,13.08
06/12/2021,10021,8.72
06/19/2021,10021,10.9
06/26/2021,10021,19.62
07/03/2021,10021,8.72
07/10/2021,10021,21.8
07/17/2021,10021,67.57
07/24/2021,10021,67.57
07/31/2021,10021,80.65
08/07/2021,10021,102.45
08/14/2021,10021,85.01
08/21/2021,10021,165.67
08/28/2021,10021,130.79
09/04/2021,10021,119.89
09/11/2021,10021,113.35
09/18/2021,10021,126.43
09/25/2021,10021,111.17
10/02/2021,10021,122.07
10/09/2021,10021,93.73
10/16/2021,10021,47.96
10/23/2021,10021,39.24
10/30/2021,10021,0.0
08/08/2020,10022,16.18
08/15/2020,10022,9.71
08/22/2020,10022,16.18
08/29/2020,10022,16.18
09/05/2020,10022,9.71
09/12/2020,10022,38.84
09/19/2020,10022,16.18
09/26/2020,10022,12.95
10/03/2020,10022,16.18
10/10/2020,10022,16.18
10/17/2020,10022,35.6
10/24/2020,10022,84.15
10/31/2020,10022,77.68
11/07/2020,10022,100.34
11/14/2020,10022,139.18
11/21/2020,10022,155.36
11/28/2020,10022,184.49
12/05/2020,10022,216.86
12/12/2020,10022,197.44
12/19/2020,10022,216.86
12/26/2020,10022,200.67
01/02/2021,10022,317.19
01/09/2021,10022,398.11
01/16/2021,10022,226.57
01/23/2021,10022,275.11
01/30/2021,10022,249.22
02/06/2021,10022,213.62
02/13/2021,10022,187.73
02/20/2021,10022,142.41
02/27/2021,10022,113.28
03/06/2021,10022,165.07
03/13/2021,10022,161.83
03/20/2021,10022,174.78
03/27/2021,10022,233.04
04/03/2021,10022,233.04
04/10/2021,10022,103.57
04/17/2021,10022,64.73
04/24/2021,10022,48.55
05/01/2021,10022,42.08
05/08/2021,10022,38.84
05/15/2021,10022,25.89
05/22/2021,10022,3.24
05/29/2021,10022,3.24
06/05/2021,10022,6.47
06/12/2021,10022,9.71
06/19/2021,10022,0.0
06/26/2021,10022,25.89
07/03/2021,10022,32.37
07/10/2021,10022,25.89
07/17/2021,10022,48.55
07/24/2021,10022,74.44
07/31/2021,10022,103.57
08/07/2021,10022,184.49
08/14/2021,10022,135.94
08/21/2021,10022,135.94
08/28/2021,10022,145.65
09/04/2021,10022,148.89
09/11/2021,10022,110.05
09/18/2021,10022,100.34
09/25/2021,10022,71.21
10/02/2021,10022,103.57
10/09/2021,10022,77.68
10/16/2021,10022,80.92
10/23/2021,10022,67.97
10/30/2021,10022,9.71
08/08/2020,10023,14.57
08/15/2020,10023,14.57
08/22/2020,10023,11.33
08/29/2020,10023,1.62
09/05/2020,10023,9.71
09/12/2020,10023,8.09
09/19/2020,10023,35.61
09/26/2020,10023,45.32
10/03/2020,10023,21.04
10/10/2020,10023,21.04
10/17/2020,10023,29.13
10/24/2020,10023,35.61
10/31/2020,10023,48.56
11/07/2020,10023,53.41
11/14/2020,10023,116.54
11/21/2020,10023,114.92
11/28/2020,10023,160.24
12/05/2020,10023,129.49
12/12/2020,10023,195.85
12/19/2020,10023,157.0
12/26/2020,10023,118.16
01/02/2021,10023,181.28
01/09/2021,10023,326.95
01/16/2021,10023,220.13
01/23/2021,10023,236.31
01/30/2021,10023,216.89
02/06/2021,10023,250.88
02/13/2021,10023,181.28
02/20/2021,10023,178.04
02/27/2021,10023,176.43
03/06/2021,10023,166.71
03/13/2021,10023,195.85
03/20/2021,10023,168.33
03/27/2021,10023,182.9
04/03/2021,10023,131.11
04/10/2021,10023,113.3
04/17/2021,10023,67.98
04/24/2021,10023,48.56
05/01/2021,10023,35.61
05/08/2021,10023,22.66
05/15/2021,10023,22.66
05/22/2021,10023,12.95
05/29/2021,10023,8.09
06/05/2021,10023,12.95
06/12/2021,10023,8.09
06/19/2021,10023,14.57
06/26/2021,10023,16.19
07/03/2021,10023,11.33
07/10/2021,10023,27.52
07/17/2021,10023,48.56
07/24/2021,10023,72.84
07/31/2021,10023,105.21
08/07/2021,10023,131.11
08/14/2021,10023,116.54
08/21/2021,10023,118.16
08/28/2021,10023,134.34
09/04/2021,10023,98.73
09/11/2021,10023,100.35
09/18/2021,10023,103.59
09/25/2021,10023,82.55
10/02/2021,10023,58.27
10/09/2021,10023,80.93
10/16/2021,10023,76.07
10/23/2021,10023,71.22
10/30/2021,10023,4.86
08/08/2020,10024,6.85
08/15/2020,10024,23.97
08/22/2020,10024,8.56
08/29/2020,10024,5.14
09/05/2020,10024,10.27
09/12/2020,10024,10.27
09/19/2020,10024,27.39
09/26/2020,10024,30.82
10/03/2020,10024,22.26
10/10/2020,10024,15.41
10/17/2020,10024,23.97
10/24/2020,10024,34.24
10/31/2020,10024,37.66
11/07/2020,10024,87.31
11/14/2020,10024,128.4
11/21/2020,10024,145.52
11/28/2020,10024,124.97
12/05/2020,10024,118.13
12/12/2020,10024,143.81
12/19/2020,10024,195.17
12/26/2020,10024,179.76
01/02/2021,10024,191.74
01/09/2021,10024,249.95
01/16/2021,10024,234.54
01/23/2021,10024,234.54
01/30/2021,10024,217.42
02/06/2021,10024,222.56
02/13/2021,10024,193.45
02/20/2021,10024,157.5
02/27/2021,10024,157.5
03/06/2021,10024,155.79
03/13/2021,10024,186.61
03/20/2021,10024,217.42
03/27/2021,10024,166.06
04/03/2021,10024,123.26
04/10/2021,10024,142.09
04/17/2021,10024,90.73
04/24/2021,10024,42.8
05/01/2021,10024,37.66
05/08/2021,10024,22.26
05/15/2021,10024,8.56
05/22/2021,10024,13.7
05/29/2021,10024,6.85
06/05/2021,10024,5.14
06/12/2021,10024,13.7
06/19/2021,10024,10.27
06/26/2021,10024,10.27
07/03/2021,10024,15.41
07/10/2021,10024,18.83
07/17/2021,10024,35.95
07/24/2021,10024,90.73
07/31/2021,10024,61.63
08/07/2021,10024,77.04
08/14/2021,10024,89.02
08/21/2021,10024,118.13
08/28/2021,10024,101.01
09/04/2021,10024,135.25
09/11/2021,10024,116.41
09/18/2021,10024,116.41
09/25/2021,10024,118.13
10/02/2021,10024,70.19
10/09/2021,10024,82.17
10/16/2021,10024,70.19
10/23/2021,10024,39.38
10/30/2021,10024,1.71
08/08/2020,10025,6.55
08/15/2020,10025,14.19
08/22/2020,10025,13.1
08/29/2020,10025,17.46
09/05/2020,10025,14.19
09/12/2020,10025,32.74
09/19/2020,10025,20.74
09/26/2020,10025,31.65
10/03/2020,10025,32.74
10/10/2020,10025,21.83
10/17/2020,10025,33.84
10/24/2020,10025,39.29
10/31/2020,10025,52.39
11/07/2020,10025,78.59
11/14/2020,10025,122.24
11/21/2020,10025,142.98
11/28/2020,10025,161.54
12/05/2020,10025,164.81
12/12/2020,10025,203.01
12/19/2020,10025,185.55
12/26/2020,10025,163.72
01/02/2021,10025,191.01
01/09/2021,10025,265.23
01/16/2021,10025,270.68
01/23/2021,10025,311.07
01/30/2021,10025,319.8
02/06/2021,10025,243.4
02/13/2021,10025,204.1
02/20/2021,10025,235.76
02/27/2021,10025,268.5
03/06/2021,10025,200.83
03/13/2021,10025,201.92
03/20/2021,10025,195.37
03/27/2021,10025,189.92
04/03/2021,10025,180.09
04/10/2021,10025,158.26
04/17/2021,10025,97.14
04/24/2021,10025,86.23
05/01/2021,10025,62.21
05/08/2021,10025,32.74
05/15/2021,10025,27.29
05/22/2021,10025,21.83
05/29/2021,10025,10.91
06/05/2021,10025,12.01
06/12/2021,10025,14.19
06/19/2021,10025,8.73
06/26/2021,10025,14.19
07/03/2021,10025,16.37
07/10/2021,10025,19.65
07/17/2021,10025,51.3
07/24/2021,10025,77.49
07/31/2021,10025,82.95
08/07/2021,10025,106.96
08/14/2021,10025,111.33
08/21/2021,10025,96.05
08/28/2021,10025,123.34
09/04/2021,10025,113.51
09/11/2021,10025,125.52
09/18/2021,10025,145.16
09/25/2021,10025,90.59
10/02/2021,10025,92.77
10/09/2021,10025,87.32
10/16/2021,10025,56.76
10/23/2021,10025,54.57
10/30/2021,10025,1.09
08/08/2020,10026,7.76
08/15/2020,10026,25.86
08/22/2020,10026,41.38
08/29/2020,10026,12.93
09/05/2020,10026,28.45
09/12/2020,10026,18.1
09/19/2020,10026,20.69
09/26/2020,10026,36.21
10/03/2020,10026,33.62
10/10/2020,10026,25.86
10/17/2020,10026,36.21
10/24/2020,10026,33.62
10/31/2020,10026,43.97
11/07/2020,10026,67.25
11/14/2020,10026,106.04
11/21/2020,10026,111.21
11/28/2020,10026,170.7
12/05/2020,10026,191.39
12/12/2020,10026,188.8
12/19/2020,10026,191.39
12/26/2020,10026,253.46
01/02/2021,10026,237.95
01/09/2021,10026,382.78
01/16/2021,10026,318.12
01/23/2021,10026,310.36
01/30/2021,10026,390.54
02/06/2021,10026,354.33
02/13/2021,10026,263.81
02/20/2021,10026,237.95
02/27/2021,10026,292.26
03/06/2021,10026,305.19
03/13/2021,10026,263.81
03/20/2021,10026,212.08
03/27/2021,10026,266.4
04/03/2021,10026,219.84
04/10/2021,10026,204.32
04/17/2021,10026,129.32
04/24/2021,10026,93.11
05/01/2021,10026,43.97
05/08/2021,10026,54.31
05/15/2021,10026,38.8
05/22/2021,10026,18.1
05/29/2021,10026,36.21
06/05/2021,10026,25.86
06/12/2021,10026,25.86
06/19/2021,10026,7.76
06/26/2021,10026,7.76
07/03/2021,10026,15.52
07/10/2021,10026,31.04
07/17/2021,10026,77.59
07/24/2021,10026,100.87
07/31/2021,10026,144.84
08/07/2021,10026,142.25
08/14/2021,10026,116.39
08/21/2021,10026,175.87
08/28/2021,10026,162.94
09/04/2021,10026,160.35
09/11/2021,10026,100.87
09/18/2021,10026,150.01
09/25/2021,10026,98.28
10/02/2021,10026,75.0
10/09/2021,10026,43.97
10/16/2021,10026,82.76
10/23/2021,10026,62.07
10/30/2021,10026,15.52
08/08/2020,10027,15.77
08/15/2020,10027,7.89
08/22/2020,10027,20.51
08/29/2020,10027,14.2
09/05/2020,10027,22.08
09/12/2020,10027,25.24
09/19/2020,10027,22.08
09/26/2020,10027,23.66
10/03/2020,10027,17.35
10/10/2020,10027,28.39
10/17/2020,10027,36.28
10/24/2020,10027,23.66
10/31/2020,10027,42.59
11/07/2020,10027,74.14
11/14/2020,10027,127.77
11/21/2020,10027,123.04
11/28/2020,10027,157.74
12/05/2020,10027,184.56
12/12/2020,10027,167.21
12/19/2020,10027,164.05
12/26/2020,10027,153.01
01/02/2021,10027,190.87
01/09/2021,10027,403.82
01/16/2021,10027,340.72
01/23/2021,10027,413.28
01/30/2021,10027,335.99
02/06/2021,10027,290.25
02/13/2021,10027,282.36
02/20/2021,10027,212.95
02/27/2021,10027,198.76
03/06/2021,10027,212.95
03/13/2021,10027,220.84
03/20/2021,10027,236.61
03/27/2021,10027,253.97
04/03/2021,10027,252.39
04/10/2021,10027,198.76
04/17/2021,10027,160.9
04/24/2021,10027,119.88
05/01/2021,10027,96.22
05/08/2021,10027,64.67
05/15/2021,10027,53.63
05/22/2021,10027,26.82
05/29/2021,10027,18.93
06/05/2021,10027,18.93
06/12/2021,10027,17.35
06/19/2021,10027,11.04
06/26/2021,10027,11.04
07/03/2021,10027,18.93
07/10/2021,10027,20.51
07/17/2021,10027,58.36
07/24/2021,10027,78.87
07/31/2021,10027,107.26
08/07/2021,10027,97.8
08/14/2021,10027,119.88
08/21/2021,10027,115.15
08/28/2021,10027,132.5
09/04/2021,10027,149.86
09/11/2021,10027,148.28
09/18/2021,10027,148.28
09/25/2021,10027,121.46
10/02/2021,10027,113.57
10/09/2021,10027,88.34
10/16/2021,10027,58.36
10/23/2021,10027,70.98
10/30/2021,10027,1.58
08/08/2020,10028,16.89
08/15/2020,10028,6.33
08/22/2020,10028,16.89
08/29/2020,10028,10.56
09/05/2020,10028,12.67
09/12/2020,10028,19.0
09/19/2020,10028,10.56
09/26/2020,10028,21.11
10/03/2020,10028,42.22
10/10/2020,10028,23.22
10/17/2020,10028,46.44
10/24/2020,10028,46.44
10/31/2020,10028,48.55
11/07/2020,10028,80.22
11/14/2020,10028,118.22
11/21/2020,10028,90.77
11/28/2020,10028,126.66
12/05/2020,10028,196.33
12/12/2020,10028,232.21
12/19/2020,10028,208.99
12/26/2020,10028,208.99
01/02/2021,10028,198.44
01/09/2021,10028,318.77
01/16/2021,10028,259.66
01/23/2021,10028,268.1
01/30/2021,10028,251.21
02/06/2021,10028,225.88
02/13/2021,10028,170.99
02/20/2021,10028,177.33
02/27/2021,10028,170.99
03/06/2021,10028,154.11
03/13/2021,10028,147.77
03/20/2021,10028,175.22
03/27/2021,10028,149.88
04/03/2021,10028,135.11
04/10/2021,10028,114.0
04/17/2021,10028,124.55
04/24/2021,10028,76.0
05/01/2021,10028,38.0
05/08/2021,10028,19.0
05/15/2021,10028,31.67
05/22/2021,10028,10.56
05/29/2021,10028,19.0
06/05/2021,10028,4.22
06/12/2021,10028,8.44
06/19/2021,10028,10.56
06/26/2021,10028,21.11
07/03/2021,10028,14.78
07/10/2021,10028,21.11
07/17/2021,10028,27.44
07/24/2021,10028,63.33
07/31/2021,10028,80.22
08/07/2021,10028,109.77
08/14/2021,10028,147.77
08/21/2021,10028,128.77
08/28/2021,10028,105.55
09/04/2021,10028,128.77
09/11/2021,10028,90.77
09/18/2021,10028,109.77
09/25/2021,10028,107.66
10/02/2021,10028,107.66
10/09/2021,10028,109.77
10/16/2021,10028,84.44
10/23/2021,10028,69.66
10/30/2021,10028,2.11
08/08/2020,10029,28.12
08/15/2020,10029,24.29
08/22/2020,10029,29.4
08/29/2020,10029,23.01
09/05/2020,10029,12.78
09/12/2020,10029,19.18
09/19/2020,10029,21.73
09/26/2020,10029,21.73
10/03/2020,10029,24.29
10/10/2020,10029,30.68
10/17/2020,10029,49.86
10/24/2020,10029,63.92
10/31/2020,10029,57.53
11/07/2020,10029,60.08
11/14/2020,10029,125.28
11/21/2020,10029,104.83
11/28/2020,10029,185.36
12/05/2020,10029,236.5
12/12/2020,10029,213.49
12/19/2020,10029,272.29
12/26/2020,10029,235.22
01/02/2021,10029,301.69
01/09/2021,10029,432.09
01/16/2021,10029,403.96
01/23/2021,10029,405.24
01/30/2021,10029,419.3
02/06/2021,10029,379.67
02/13/2021,10029,354.11
02/20/2021,10029,268.46
02/27/2021,10029,354.11
03/06/2021,10029,320.87
03/13/2021,10029,268.46
03/20/2021,10029,288.91
03/27/2021,10029,325.98
04/03/2021,10029,283.8
04/10/2021,10029,292.75
04/17/2021,10029,208.37
04/24/2021,10029,143.18
05/01/2021,10029,117.61
05/08/2021,10029,84.37
05/15/2021,10029,70.31
05/22/2021,10029,33.24
05/29/2021,10029,47.3
06/05/2021,10029,17.9
06/12/2021,10029,15.34
06/19/2021,10029,16.62
06/26/2021,10029,7.67
07/03/2021,10029,11.51
07/10/2021,10029,28.12
07/17/2021,10029,40.91
07/24/2021,10029,103.55
07/31/2021,10029,118.89
08/07/2021,10029,166.19
08/14/2021,10029,180.25
08/21/2021,10029,212.21
08/28/2021,10029,132.95
09/04/2021,10029,163.63
09/11/2021,10029,140.62
09/18/2021,10029,127.84
09/25/2021,10029,162.35
10/02/2021,10029,113.77
10/09/2021,10029,86.93
10/16/2021,10029,75.42
10/23/2021,10029,48.58
10/30/2021,10029,5.11
08/08/2020,10030,20.5
08/15/2020,10030,10.25
08/22/2020,10030,13.67
08/29/2020,10030,23.92
09/05/2020,10030,13.67
09/12/2020,10030,27.33
09/19/2020,10030,10.25
09/26/2020,10030,13.67
10/03/2020,10030,44.41
10/10/2020,10030,20.5
10/17/2020,10030,27.33
10/24/2020,10030,44.41
10/31/2020,10030,37.58
11/07/2020,10030,119.58
11/14/2020,10030,85.41
11/21/2020,10030,136.66
11/28/2020,10030,191.32
12/05/2020,10030,283.57
12/12/2020,10030,249.4
12/19/2020,10030,174.24
12/26/2020,10030,245.99
01/02/2021,10030,252.82
01/09/2021,10030,382.65
01/16/2021,10030,324.57
01/23/2021,10030,368.98
01/30/2021,10030,358.73
02/06/2021,10030,348.48
02/13/2021,10030,324.57
02/20/2021,10030,252.82
02/27/2021,10030,286.98
03/06/2021,10030,273.32
03/13/2021,10030,321.15
03/20/2021,10030,283.57
03/27/2021,10030,293.82
04/03/2021,10030,276.74
04/10/2021,10030,263.07
04/17/2021,10030,245.99
04/24/2021,10030,129.83
05/01/2021,10030,105.91
05/08/2021,10030,64.91
05/15/2021,10030,44.41
05/22/2021,10030,47.83
05/29/2021,10030,47.83
06/05/2021,10030,20.5
06/12/2021,10030,17.08
06/19/2021,10030,10.25
06/26/2021,10030,17.08
07/03/2021,10030,20.5
07/10/2021,10030,23.92
07/17/2021,10030,71.75
07/24/2021,10030,88.83
07/31/2021,10030,160.57
08/07/2021,10030,122.99
08/14/2021,10030,116.16
08/21/2021,10030,194.74
08/28/2021,10030,249.4
09/04/2021,10030,126.41
09/11/2021,10030,119.58
09/18/2021,10030,143.49
09/25/2021,10030,160.57
10/02/2021,10030,75.16
10/09/2021,10030,64.91
10/16/2021,10030,58.08
10/23/2021,10030,30.75
10/30/2021,10030,0.0
08/08/2020,10031,18.64
08/15/2020,10031,22.03
08/22/2020,10031,22.03
08/29/2020,10031,32.19
09/05/2020,10031,18.64
09/12/2020,10031,15.25
09/19/2020,10031,33.88
09/26/2020,10031,22.03
10/03/2020,10031,40.66
10/10/2020,10031,45.74
10/17/2020,10031,60.99
10/24/2020,10031,50.83
10/31/2020,10031,105.04
11/07/2020,10031,113.51
11/14/2020,10031,152.48
11/21/2020,10031,182.98
11/28/2020,10031,189.75
12/05/2020,10031,288.02
12/12/2020,10031,318.52
12/19/2020,10031,228.72
12/26/2020,10031,266.0
01/02/2021,10031,321.91
01/09/2021,10031,443.89
01/16/2021,10031,328.68
01/23/2021,10031,398.15
01/30/2021,10031,404.92
02/06/2021,10031,304.96
02/13/2021,10031,321.91
02/20/2021,10031,321.91
02/27/2021,10031,330.38
03/06/2021,10031,303.27
03/13/2021,10031,313.43
03/20/2021,10031,326.99
03/27/2021,10031,298.19
04/03/2021,10031,286.33
04/10/2021,10031,277.86
04/17/2021,10031,145.7
04/24/2021,10031,101.65
05/01/2021,10031,60.99
05/08/2021,10031,67.77
05/15/2021,10031,71.16
05/22/2021,10031,37.27
05/29/2021,10031,15.25
06/05/2021,10031,13.55
06/12/2021,10031,18.64
06/19/2021,10031,6.78
06/26/2021,10031,13.55
07/03/2021,10031,6.78
07/10/2021,10031,22.03
07/17/2021,10031,50.83
07/24/2021,10031,50.83
07/31/2021,10031,98.27
08/07/2021,10031,103.35
08/14/2021,10031,118.6
08/21/2021,10031,115.21
08/28/2021,10031,150.79
09/04/2021,10031,101.65
09/11/2021,10031,111.82
09/18/2021,10031,113.51
09/25/2021,10031,76.24
10/02/2021,10031,83.02
10/09/2021,10031,72.85
10/16/2021,10031,60.99
10/23/2021,10031,57.6
10/30/2021,10031,1.69
08/08/2020,10032,33.31
08/15/2020,10032,26.96
08/22/2020,10032,22.2
08/29/2020,10032,30.13
09/05/2020,10032,23.79
09/12/2020,10032,23.79
09/19/2020,10032,17.45
09/26/2020,10032,20.62
10/03/2020,10032,57.1
10/10/2020,10032,20.62
10/17/2020,10032,44.41
10/24/2020,10032,61.85
10/31/2020,10032,42.82
11/07/2020,10032,122.12
11/14/2020,10032,196.67
11/21/2020,10032,212.53
11/28/2020,10032,203.01
12/05/2020,10032,301.34
12/12/2020,10032,299.76
12/19/2020,10032,253.76
12/26/2020,10032,279.14
01/02/2021,10032,361.61
01/09/2021,10032,463.12
01/16/2021,10032,442.5
01/23/2021,10032,421.88
01/30/2021,10032,398.09
02/06/2021,10032,315.62
02/13/2021,10032,318.79
02/20/2021,10032,344.17
02/27/2021,10032,339.41
03/06/2021,10032,325.13
03/13/2021,10032,320.37
03/20/2021,10032,206.18
03/27/2021,10032,220.46
04/03/2021,10032,212.53
04/10/2021,10032,147.5
04/17/2021,10032,157.02
04/24/2021,10032,101.5
05/01/2021,10032,72.96
05/08/2021,10032,33.31
05/15/2021,10032,38.06
05/22/2021,10032,42.82
05/29/2021,10032,25.38
06/05/2021,10032,20.62
06/12/2021,10032,23.79
06/19/2021,10032,12.69
06/26/2021,10032,28.55
07/03/2021,10032,14.27
07/10/2021,10032,55.51
07/17/2021,10032,45.99
07/24/2021,10032,76.13
07/31/2021,10032,76.13
08/07/2021,10032,98.33
08/14/2021,10032,87.23
08/21/2021,10032,112.61
08/28/2021,10032,109.44
09/04/2021,10032,95.16
09/11/2021,10032,96.75
09/18/2021,10032,95.16
09/25/2021,10032,95.16
10/02/2021,10032,84.06
10/09/2021,10032,95.16
10/16/2021,10032,55.51
10/23/2021,10032,39.65
10/30/2021,10032,1.59
08/08/2020,10033,23.92
08/15/2020,10033,30.76
08/22/2020,10033,30.76
08/29/2020,10033,20.51
09/05/2020,10033,23.92
09/12/2020,10033,11.96
09/19/2020,10033,37.6
09/26/2020,10033,35.89
10/03/2020,10033,41.01
10/10/2020,10033,56.39
10/17/2020,10033,54.68
10/24/2020,10033,58.1
10/31/2020,10033,54.68
11/07/2020,10033,112.79
11/14/2020,10033,189.69
11/21/2020,10033,227.28
11/28/2020,10033,247.79
12/05/2020,10033,271.71
12/12/2020,10033,333.23
12/19/2020,10033,345.19
12/26/2020,10033,314.43
01/02/2021,10033,401.59
01/09/2021,10033,483.61
01/16/2021,10033,434.06
01/23/2021,10033,405.0
01/30/2021,10033,423.8
02/06/2021,10033,316.14
02/13/2021,10033,343.49
02/20/2021,10033,305.89
02/27/2021,10033,326.4
03/06/2021,10033,283.67
03/13/2021,10033,345.19
03/20/2021,10033,276.84
03/27/2021,10033,246.08
04/03/2021,10033,187.98
04/10/2021,10033,199.94
04/17/2021,10033,138.42
04/24/2021,10033,71.77
05/01/2021,10033,61.52
05/08/2021,10033,42.72
05/15/2021,10033,27.34
05/22/2021,10033,29.05
